,Profile factor,Symmetry,Crossflow,Flow_velocity_1,Flow_velocity_2,Flow_velocity_3,Flow_velocity_4,Sound_speed_1,Sound_speed_2,Sound_speed_3,Sound_speed_4,Signal_strength_1,Signal_strength_2,Signal_strength_3,Signal_strength_4,Signal_strength_5,Signal_strength_6,Signal_strength_7,Signal_strength_8,Signal_quality_1,Signal_quality_2,Signal_quality_3,Signal_quality_4,Signal_quality_5,Signal_quality_6,Signal_quality_7,Signal_quality_8,Gain_1,Gain_2,Gain_3,Gain_4,Gain_5,Gain_6,Gain_7,Gain_8,Transit_time_1,Transit_time_2,Transit_time_3,Transit_time_4,Transit_time_5,Transit_time_6,Transit_time_7,Transit_time_8,fault_class
10,1.10715335980003,1.00321504079957,1.00967623187898,7.60777777777778,8.34083333333333,8.39194444444445,7.505555555555559,1485.26388888889,1485.29722222222,1485.375,1485.38333333333,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3695.9166666666706,3378.75,3431.4166666666697,3411.94444444444,3314.8333333333303,3480.47222222222,3575.4722222222204,3012.80555555556,15.5,15.5,10.0,10.0,17.2,17.2,17.7,17.7,86.34472222222219,85.84,106.630833333333,105.90388888888901,106.36138888888901,105.63,86.21861111111109,85.7219444444444,1
11,1.09954229220066,1.0069478473923699,1.01085412684774,7.65666666666667,8.325833333333339,8.35666666666667,7.51555555555555,1485.26388888889,1485.3,1485.38888888889,1485.38055555556,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3690.4722222222204,3379.1388888888896,3435.0,3421.30555555556,3316.97222222222,3479.0,3574.5833333333294,3007.47222222222,15.5,15.5,10.0,10.0,17.2,17.2,17.7,17.7,86.34527777777781,85.8397222222222,106.631111111111,105.903333333333,106.35916666666701,105.63027777777799,86.21861111111109,85.7213888888889,1
12,1.10392419215895,1.00702883219974,1.01800217995148,7.676666666666669,8.32194444444444,8.40833333333334,7.47861111111111,1485.2666666666698,1485.29722222222,1485.3916666666698,1485.38055555556,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3696.30555555556,3377.1111111111104,3435.77777777778,3415.27777777778,3318.4166666666697,3481.3611111111104,3584.0,3008.4166666666697,15.5,15.5,10.0,10.0,17.2,17.2,17.7,17.7,86.34638888888891,85.8383333333333,106.63027777777799,105.90361111111099,106.35916666666701,105.629444444445,86.2183333333333,85.7227777777778,1
13,1.1041281125748899,1.0064472166893799,1.01129676334594,7.6505555555555596,8.35027777777778,8.38861111111111,7.509722222222219,1485.23055555555,1485.25833333333,1485.33888888889,1485.3583333333302,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3678.05555555556,3367.69444444444,3435.6666666666697,3411.44444444444,3309.77777777778,3471.1111111111104,3579.0277777777796,3000.6666666666697,15.5,15.5,10.0,10.0,17.2,17.2,17.7,17.7,86.3483333333333,85.8402777777778,106.633611111111,105.90611111111099,106.361944444444,105.631388888889,86.22,85.7233333333333,1
14,1.10476889214967,1.00422670509126,1.0073821394209699,7.6183333333333305,8.35305555555556,8.378055555555559,7.526111111111111,1485.18055555555,1485.20833333333,1485.3,1485.31388888889,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3683.6666666666706,3369.75,3455.80555555556,3411.47222222222,3318.55555555556,3474.6111111111104,3581.2777777777796,3008.1666666666697,15.5,15.5,10.0,10.0,17.2,17.2,17.7,17.7,86.3483333333333,85.8438888888889,106.63694444444401,105.90861111111099,106.365,105.63611111111099,86.2233333333333,85.7258333333333,1
15,1.1031789682103201,1.00251361541684,1.01030385868994,7.62666666666667,8.32666666666667,8.388333333333339,7.525,1485.17222222222,1485.2055555555498,1485.2805555555599,1485.29166666667,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3653.4166666666706,3331.55555555556,3458.94444444444,3417.3611111111104,3322.0,3462.8333333333303,3587.30555555556,3006.05555555556,15.430555555555598,15.430555555555598,10.0,10.0,17.2,17.2,17.7,17.7,86.35,85.8452777777778,106.638055555556,105.91,106.366388888889,105.635833333333,86.2241666666666,85.7261111111111,1
16,1.1087860532068001,1.00519618777248,1.0093215818749801,5.25,5.7658333333333305,5.78833333333333,5.170555555555559,1485.08333333333,1485.11666666667,1485.20833333333,1485.1972222222198,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3543.3333333333294,3319.4166666666697,3457.6666666666697,3460.3888888888896,3398.6666666666697,3489.72222222222,3524.44444444444,3142.80555555556,15.0,15.0,10.0,10.0,17.2,17.2,17.7,17.7,86.275,85.9275,106.53166666666701,106.02888888888901,106.258888888889,105.754166666667,86.15194444444451,85.8097222222222,1
17,1.10344149963261,1.00295328441024,1.00895166752348,16.357222222222198,17.8863888888889,17.9883333333333,16.1544444444444,1485.22222222222,1485.19444444444,1485.275,1485.34722222222,61.27777777777779,61.27777777777779,63.0,63.0,61.0,61.0,61.0,61.0,3505.8611111111104,2997.94444444444,3178.69444444444,3164.3888888888896,3033.94444444444,3290.6111111111104,3621.1111111111104,2539.1111111111104,15.916666666666698,15.916666666666698,10.0,10.0,17.2,17.2,18.0694444444445,18.0694444444445,86.63722222222219,85.55277777777779,107.054444444444,105.495833333333,106.785833333333,105.21888888888901,86.5072222222222,85.4372222222222,1
18,1.09943475973045,1.00181270838054,1.00834618819518,16.4516666666667,17.936111111111103,18.0477777777778,16.2777777777778,1484.18888888889,1483.5916666666699,1483.65277777778,1483.775,61.1388888888889,61.1388888888889,63.0,63.0,61.0,61.0,61.0,61.0,3522.3333333333294,3029.02777777778,3185.25,3177.94444444444,3031.25,3300.52777777778,3552.0277777777796,2594.1111111111104,16.2222222222222,16.2222222222222,10.2,10.2,17.3,17.3,18.4916666666667,18.516666666666698,86.7008333333333,85.6083333333333,107.17138888888901,105.603611111111,106.90555555555599,105.3275,86.6033333333333,85.52611111111109,1
19,1.10204492613002,1.00681639430219,1.0110694643920601,15.315,16.6877777777778,16.755,15.0311111111111,1484.83333333333,1484.31666666667,1484.3638888888902,1484.3722222222198,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3455.5833333333303,2902.25,3224.77777777778,3224.1666666666697,3097.0,3342.80555555556,3569.3888888888896,2557.6111111111104,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.62388888888891,85.6072222222222,107.0675,105.610277777778,106.79805555555599,105.333888888889,86.5275,85.5283333333334,1
20,1.0992490860586899,1.00573025328286,1.0075306612241801,14.154444444444401,15.4388888888889,15.4652777777778,13.9594444444444,1485.3,1484.78611111111,1484.83055555556,1484.8861111111098,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3530.4166666666706,2977.25,3255.19444444444,3252.1111111111104,3123.27777777778,3385.27777777778,3586.7222222222204,2650.5833333333303,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.5577777777778,85.61972222222221,106.978333333333,105.629444444444,106.70555555555599,105.355277777778,86.4611111111111,85.53555555555559,1
21,1.1011845368056001,1.00452394865318,1.0093151564965201,14.1602777777778,15.4458333333333,15.5161111111111,13.956666666666699,1485.58333333333,1485.05833333333,1485.125,1485.125,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3509.77777777778,2998.44444444444,3277.6666666666697,3270.30555555556,3135.5833333333303,3356.9166666666697,3605.6111111111104,2635.97222222222,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.5416666666667,85.6038888888889,106.958333333333,105.61138888888901,106.68833333333299,105.335,86.4466666666667,85.52472222222221,1
22,1.09824533748436,1.00415937364726,1.00829820739861,14.189166666666699,15.4519444444444,15.512777777777801,14.005555555555599,1485.7888888888901,1485.2833333333301,1485.36944444444,1485.36944444445,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3502.75,2991.0,3248.72222222222,3254.55555555556,3129.6666666666697,3375.44444444444,3607.6388888888896,2648.94444444444,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.53222222222219,85.5916666666666,106.941111111111,105.59444444444401,106.67138888888901,105.320555555556,86.435,85.50694444444441,1
23,1.1051228960065,1.00548351171263,1.00870642063072,14.1236111111111,15.4694444444444,15.516666666666698,13.915,1485.9972222222198,1485.48611111111,1485.55833333333,1485.56388888889,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3505.0,2982.6666666666697,3275.9166666666697,3277.72222222222,3123.6111111111104,3354.27777777778,3609.9166666666706,2648.02777777778,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.5166666666667,85.58055555555549,106.926944444444,105.581666666667,106.65638888888901,105.304722222222,86.4208333333333,85.4963888888889,1
24,1.1004552681736999,1.0070774747570101,1.00963764350168,14.186666666666698,15.457777777777801,15.495277777777801,13.940833333333302,1485.67222222222,1485.1555555555599,1485.2333333333302,1485.24166666667,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3512.8333333333303,2986.22222222222,3272.52777777778,3243.47222222222,3128.5833333333303,3356.52777777778,3592.8888888888896,2629.75,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.53611111111108,85.5986111111111,106.950277777778,105.603611111111,106.68,105.327777777778,86.44138888888891,85.5163888888889,1
25,1.1006276274498201,1.0073082182092499,1.01473678232722,14.2361111111111,15.4361111111111,15.5447222222222,13.9122222222222,1484.9833333333302,1484.48611111111,1484.55833333333,1484.57777777778,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3511.9166666666697,2992.6388888888896,3254.8888888888896,3254.77777777778,3128.1388888888896,3357.30555555556,3552.2777777777796,2638.1388888888896,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.5758333333333,85.6391666666667,106.995,105.65111111111099,106.730833333333,105.37416666666701,86.4783333333333,85.5569444444445,1
26,1.09899116594401,1.00291996409373,1.00909740118608,12.925555555555599,14.075,14.1577777777778,12.764166666666698,1484.6027777777801,1484.08888888889,1484.18611111111,1484.16111111111,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3569.8333333333294,3071.1111111111104,3291.25,3293.72222222222,3182.25,3374.4166666666697,3594.2777777777796,2705.52777777778,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.5561111111111,85.7019444444445,106.96916666666701,105.736944444444,106.698333333333,105.46,86.465,85.61777777777779,1
27,1.10208531605006,1.00286957220417,1.01138878642567,11.615,12.6547222222222,12.7572222222222,11.443055555555599,1484.6083333333302,1484.1138888888902,1484.18055555555,1484.1583333333301,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3584.3333333333294,3120.6111111111104,3325.3888888888896,3339.52777777778,3223.80555555556,3401.55555555556,3626.6666666666706,2789.3333333333303,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.51611111111109,85.74444444444441,106.903333333333,105.799444444444,106.63722222222201,105.52277777777799,86.4205555555556,85.6625,1
28,1.1025139043381598,1.00429809554779,1.01086555646969,9.43888888888889,10.2925,10.3566666666667,9.29027777777778,1484.9,1484.43333333333,1484.51388888889,1484.4888888888902,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3646.8333333333294,3268.3888888888896,3395.47222222222,3360.52777777778,3304.52777777778,3466.44444444444,3617.2777777777796,2922.1111111111104,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.4244444444445,85.7991666666667,106.776666666667,105.879166666667,106.508055555556,105.605277777778,86.32861111111109,85.71361111111109,1
29,1.09725802671666,1.00494614390349,1.00930931449593,7.76166666666667,8.43611111111111,8.47111111111111,7.6469444444444505,1484.8972222222199,1484.4055555555599,1484.4972222222198,1484.44166666667,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3692.30555555556,3328.9166666666697,3418.22222222222,3434.8333333333303,3317.1666666666697,3457.8333333333303,3592.4166666666706,3012.77777777778,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.36944444444441,85.8563888888889,106.698333333333,105.96194444444401,106.426944444444,105.6875,86.2775,85.7694444444445,1
30,1.10555343892306,1.00792401252617,1.01088124198635,7.73083333333333,8.45166666666666,8.47527777777778,7.58,1484.7666666666698,1484.29444444444,1484.375,1484.325,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3688.1111111111104,3349.47222222222,3443.1388888888896,3409.3333333333303,3313.55555555556,3469.0,3611.7222222222204,3020.69444444444,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.37805555555559,85.86305555555549,106.709166666667,105.970277777778,106.43611111111099,105.696388888889,86.2819444444445,85.7797222222223,1
31,1.1008160612406999,1.00693354490419,1.00901258654328,7.75694444444445,8.46,8.47666666666666,7.628611111111111,1484.8222222222198,1484.3444444444401,1484.43611111111,1484.38888888889,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3689.9722222222204,3347.6388888888896,3434.52777777778,3420.22222222222,3307.9166666666697,3467.94444444444,3598.1111111111104,3015.3333333333303,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.375,85.8597222222222,106.704722222222,105.965,106.433333333333,105.691111111111,86.2791666666667,85.7744444444445,1
32,1.1021389697506598,1.00260093702632,1.00785783365571,7.7236111111111105,8.445,8.48722222222222,7.63944444444445,1484.9694444444401,1484.49166666667,1484.5722222222198,1484.54166666667,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3688.05555555556,3337.69444444444,3399.80555555556,3426.1666666666697,3341.22222222222,3447.4166666666697,3588.25,3031.05555555556,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.3652777777778,85.8533333333333,106.693333333333,105.95583333333299,106.420833333333,105.681666666667,86.27138888888891,85.7663888888889,1
33,1.1056536012914198,1.00405676011601,1.00828633705844,7.70694444444445,8.44944444444444,8.48333333333333,7.60777777777778,1484.93611111111,1484.46388888889,1484.5388888888901,1484.49444444444,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3683.6666666666706,3333.02777777778,3403.19444444444,3427.30555555556,3325.3611111111104,3439.1388888888896,3590.4166666666706,3021.19444444444,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.3655555555555,85.8563888888889,106.695277777778,105.958888888889,106.424722222222,105.684166666667,86.2741666666667,85.76916666666669,1
34,1.1002024657435199,1.00626856392899,1.01019119300978,7.74916666666667,8.43722222222222,8.46861111111111,7.61694444444445,1484.81666666667,1484.3361111111099,1484.4,1484.39444444445,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3684.0,3351.30555555556,3434.19444444444,3413.6666666666697,3306.02777777778,3473.44444444444,3581.6666666666706,3018.3333333333303,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.37388888888891,85.86055555555559,106.70361111111099,105.96638888888901,106.4325,105.693611111111,86.2805555555556,85.7755555555556,1
35,1.10061111548247,1.0042542542542499,1.0066143862901802,5.325555555555559,5.82166666666667,5.8347222222222195,5.26527777777778,1484.98611111111,1484.5166666666698,1484.5861111111099,1484.55833333333,62.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,3692.4722222222204,3482.3611111111104,3464.25,3430.1666666666697,3370.44444444444,3493.8888888888896,3575.5,3161.75,15.6,15.6,10.2,10.2,17.3,17.3,18.0,18.0,86.2847222222222,85.93,106.577222222222,106.06805555555599,106.305277777778,105.795833333333,86.1927777777778,85.8430555555555,1
36,1.10467445308639,1.0112356757562901,1.01018633540373,5.39916666666667,5.901111111111111,5.89527777777778,5.27944444444445,1485.4694444444401,1485.0805555555498,1485.16944444444,1485.2111111111099,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3814.75,3813.8888888888896,3430.3333333333303,3483.72222222222,3184.75,3338.30555555556,3737.3333333333294,3280.8888888888896,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.25861111111121,85.9005555555556,106.54,106.023611111111,106.266666666667,105.75055555555599,86.155,85.8036111111111,1
37,1.10103314599447,1.00128975265018,1.00525775385923,7.513611111111111,8.22888888888889,8.26,7.46222222222222,1485.7388888888902,1485.3222222222198,1485.41666666667,1485.4833333333302,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3771.94444444444,3733.7777777777796,3403.8888888888896,3425.52777777778,3103.6111111111104,3355.47222222222,3751.80555555556,3153.75,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.31388888888891,85.8138888888889,106.622222222222,105.90694444444401,106.351111111111,105.63,86.2111111111111,85.71583333333331,1
38,1.08886264668979,1.00734081600085,1.01047789873732,7.596944444444441,8.18388888888889,8.20833333333334,7.4575,1486.00555555556,1485.61111111111,1485.70277777778,1485.7388888888902,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3750.30555555556,3710.5833333333294,3390.80555555556,3446.6666666666697,3098.52777777778,3354.97222222222,3757.1111111111104,3148.1111111111104,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.2969444444444,85.7988888888889,106.60055555555599,105.887777777778,106.32888888888901,105.61277777777799,86.1958333333333,85.7027777777778,1
39,1.09734332677823,1.00405949194306,1.00972409869871,7.5402777777777805,8.19305555555555,8.23722222222222,7.4325,1486.23611111111,1485.8361111111099,1485.93055555556,1485.9694444444401,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3776.9722222222204,3724.1388888888896,3405.9166666666697,3438.8611111111104,3090.94444444444,3344.75,3759.5277777777796,3162.27777777778,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.2833333333334,85.7872222222222,106.584444444444,105.872222222222,106.314444444444,105.597222222222,86.1822222222222,85.6902777777778,1
40,1.09417969834367,1.0078604634657,1.00828807723707,7.568055555555559,8.21,8.21333333333333,7.44166666666667,1486.41666666667,1486.02777777778,1486.1222222222198,1486.1583333333301,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3780.0833333333294,3749.3611111111104,3392.80555555556,3447.8888888888896,3100.19444444444,3339.44444444444,3752.69444444444,3149.1666666666697,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.2741666666667,85.7763888888889,106.573333333333,105.857777777778,106.299444444444,105.584166666667,86.17027777777781,85.6786111111111,1
41,1.0960629045119898,1.00603446745825,1.00963692614061,7.550555555555559,8.19472222222222,8.22277777777778,7.428055555555559,1486.56944444444,1486.15277777778,1486.25555555556,1486.30555555556,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3745.6111111111104,3716.3611111111104,3385.22222222222,3422.72222222222,3110.22222222222,3363.6111111111104,3751.8333333333294,3138.6388888888896,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.26611111111109,85.7652777777778,106.56194444444401,105.847222222222,106.289444444444,105.573055555556,86.1619444444445,85.6716666666667,1
42,1.0927924758854302,1.0027284646185501,1.0058202466507,7.535277777777781,8.18583333333333,8.21,7.46833333333333,1486.74166666667,1486.3527777777801,1486.43888888889,1486.4888888888902,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3776.1111111111104,3720.7222222222204,3413.77777777778,3451.77777777778,3082.69444444444,3332.80555555556,3748.6388888888896,3153.8888888888896,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,18.2,18.2,86.2541666666667,85.7561111111111,106.54861111111099,105.836666666667,106.276388888889,105.562222222222,86.1527777777778,85.6583333333333,1
43,1.09350233013743,1.0028397796331001,1.00551653538829,9.39888888888889,10.22,10.2461111111111,9.31722222222222,1486.99166666667,1486.56944444444,1486.6472222222199,1486.69444444444,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3713.6111111111104,3661.3333333333294,3342.5,3406.1388888888896,3030.19444444444,3328.77777777778,3565.80555555556,2875.6666666666697,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,17.8,17.8,86.3016666666667,85.68055555555559,106.620277777778,105.73194444444401,106.348333333333,105.459166666667,86.2030555555556,85.5847222222222,1
44,1.0942747821157799,1.00111712931618,1.0086649223555,11.8208333333333,12.823333333333302,12.915833333333302,11.700833333333302,1487.4972222222198,1487.06944444444,1487.16944444444,1487.23611111111,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3608.6111111111104,3555.0,3274.9166666666697,3342.1111111111104,2916.0,3291.97222222222,3575.2777777777796,2730.22222222222,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,17.8,17.8,86.3547222222222,85.5713888888889,106.698888888889,105.5825,106.428611111111,105.304722222222,86.25027777777781,85.47694444444441,1
45,1.09669612567255,1.0049383226233002,1.0070118104535999,12.935555555555599,14.0844444444444,14.112222222222199,12.775,1487.7833333333301,1487.36666666667,1487.4666666666699,1487.51944444444,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,3534.69444444444,3493.22222222222,3232.4166666666697,3294.44444444444,2861.0833333333303,3296.3611111111104,3563.8888888888896,2656.1666666666697,17.6,17.6,9.80000000000001,9.80000000000001,16.5,16.5,17.8,17.8,86.37361111111109,85.5169444444445,106.730555555556,105.507777777778,106.45805555555599,105.233055555555,86.27,85.4238888888889,1
