,Profile factor,Symmetry,Crossflow,Flow_velocity_1,Flow_velocity_2,Flow_velocity_3,Flow_velocity_4,Sound_speed_1,Sound_speed_2,Sound_speed_3,Sound_speed_4,Signal_strength_1,Signal_strength_2,Signal_strength_3,Signal_strength_4,Signal_strength_5,Signal_strength_6,Signal_strength_7,Signal_strength_8,Signal_quality_1,Signal_quality_2,Signal_quality_3,Signal_quality_4,Signal_quality_5,Signal_quality_6,Signal_quality_7,Signal_quality_8,Gain_1,Gain_2,Gain_3,Gain_4,Gain_5,Gain_6,Gain_7,Gain_8,Transit_time_1,Transit_time_2,Transit_time_3,Transit_time_4,Transit_time_5,Transit_time_6,Transit_time_7,Transit_time_8,fault_class
10,1.09058268135375,1.00053022269353,0.9894752383362859,6.23361111111111,6.870555555555559,6.79777777777778,6.299444444444441,1485.51944444444,1485.6138888888902,1485.6083333333302,1485.45833333333,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3510.6111111111104,3298.5833333333303,3180.9166666666697,3298.1388888888896,3644.80555555556,3595.3333333333294,3552.5833333333294,3473.47222222222,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.368333333333,123.7475,151.926388888889,151.031666666667,151.867777777778,150.983611111111,124.47055555555599,123.85027777777799,1
11,1.0847215717758298,1.00572875319158,0.9964760908100719,6.235,6.785555555555559,6.72555555555555,6.2208333333333306,1484.35,1484.4694444444401,1484.47222222222,1484.31111111111,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3495.02777777778,3272.55555555556,3169.69444444444,3288.94444444444,3630.9166666666706,3589.6388888888896,3554.6666666666706,3466.4166666666697,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.46861111111099,123.84,152.043333333333,151.14638888888902,151.984166666667,151.096944444444,124.565277777778,123.94722222222201,1
12,1.07925618740901,1.00231540487722,0.99295938431613,6.28083333333333,6.826111111111111,6.76472222222222,6.311944444444441,1483.45833333333,1483.56944444444,1483.58333333333,1483.43055555556,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3508.1666666666697,3289.6111111111104,3176.22222222222,3282.94444444444,3627.4166666666706,3592.6111111111104,3558.5833333333294,3476.1666666666697,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.542777777778,123.91138888888901,152.138611111111,151.234444444444,152.075833333333,151.186388888889,124.64555555555599,124.01611111111099,1
13,1.07553600879604,1.00755078166543,0.9958343025099922,6.32694444444445,6.831388888888889,6.754722222222219,6.305,1482.7833333333301,1482.86666666667,1482.86666666667,1482.70833333333,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3484.4166666666697,3281.69444444444,3167.30555555556,3288.3888888888896,3634.6111111111104,3598.8888888888896,3547.7222222222204,3462.1666666666697,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.599166666667,123.97138888888901,152.208333333333,151.309166666667,152.14888888888902,151.259722222222,124.706944444444,124.081111111111,1
14,1.09185310633746,0.9896146835657671,0.995111791209725,6.182777777777781,6.78722222222222,6.823333333333331,6.28277777777778,1483.06388888889,1483.1638888888901,1483.18055555556,1482.99166666667,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3498.9166666666697,3280.3888888888896,3161.94444444444,3296.6388888888896,3627.3611111111104,3583.3888888888896,3548.6111111111104,3464.5,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.57805555555599,123.9425,152.17472222222202,151.281111111111,152.120555555556,151.225,124.681111111111,124.055277777778,1
15,1.0941762912522,1.0069952440871,0.9948700555390679,6.24722222222222,6.86861111111111,6.78944444444445,6.23527777777778,1483.67222222222,1483.76944444445,1483.79444444444,1483.63888888889,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3504.3333333333303,3281.1111111111104,3170.22222222222,3292.22222222222,3629.1111111111104,3599.69444444444,3562.5277777777796,3477.69444444444,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.5175,123.904722222222,152.11638888888902,151.215,152.055277777778,151.16583333333298,124.62555555555599,124.00305555555599,1
16,1.08317387941212,0.9982816862905909,1.00470136535485,6.833611111111111,7.36777777777778,7.41333333333333,6.8125,1484.65,1484.7527777777802,1484.7611111111098,1484.6027777777801,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3490.77777777778,3253.77777777778,3170.44444444444,3283.3333333333303,3618.1111111111104,3580.25,3532.0833333333294,3450.4166666666697,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.470277777778,123.786944444444,152.0525,151.085,151.996666666667,151.026666666667,124.57638888888901,123.89083333333299,1
17,1.08666095401314,1.00140634132087,0.9871069524534871,7.2497222222222195,7.98055555555556,7.8711111111111105,7.33777777777778,1485.66111111111,1485.75555555556,1485.75833333333,1485.61111111111,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3479.94444444444,3241.30555555556,3140.47222222222,3273.05555555556,3598.75,3565.25,3520.05555555556,3423.44444444444,0.5,0.5,0.0,0.0,1.4,1.4,-0.7,-0.7,124.407777777778,123.680833333333,151.985,150.941944444444,151.928333333333,150.890833333333,124.513055555556,123.78777777777799,1
18,1.0986607403941802,1.00822653757905,1.0006132575124,2.38583333333333,2.6186111111111097,2.5997222222222205,2.3638888888888903,1484.7166666666699,1484.8361111111099,1484.84722222222,1484.68611111111,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3595.8611111111104,3519.6666666666706,3342.55555555556,3391.1388888888896,3554.7777777777796,3524.3611111111104,3673.0277777777796,3652.8333333333294,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.241111111111,124.00388888888901,151.72861111111098,151.386388888889,151.673055555556,151.331388888889,124.344722222222,124.107222222222,1
19,1.08850292932231,1.0102383618620998,1.00103507305227,3.3622222222222202,3.65444444444444,3.6225,3.32305555555556,1485.0333333333301,1485.14444444444,1485.1472222222199,1484.99444444444,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3588.8333333333294,3472.0,3341.19444444444,3392.47222222222,3534.44444444444,3501.47222222222,3655.2222222222204,3617.7222222222204,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.262777777778,123.928888888889,151.763888888889,151.28805555555599,151.70694444444402,151.233888888889,124.364722222222,124.036111111111,1
20,1.0991316021311401,1.0022809123649499,0.991126144050937,3.29916666666667,3.65833333333333,3.6194444444444502,3.32222222222222,1485.3027777777802,1485.425,1485.43055555556,1485.2611111111098,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3590.19444444444,3489.05555555556,3333.6666666666697,3389.05555555556,3523.75,3496.3333333333303,3655.69444444444,3619.1388888888896,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.239722222222,123.90694444444401,151.738888888889,151.259166666667,151.67888888888902,151.206666666667,124.34305555555599,124.011666666667,1
21,1.09584677926324,1.01421781859191,0.995411379778149,3.33055555555555,3.6641666666666697,3.5991666666666697,3.2975,1485.5333333333301,1485.6416666666698,1485.64444444444,1485.4888888888902,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3601.7222222222204,3474.3611111111104,3335.1111111111104,3402.25,3538.0277777777796,3496.47222222222,3658.2222222222204,3611.0833333333294,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.22083333333299,123.88722222222201,151.712777777778,151.238333333333,151.656388888889,151.184444444444,124.325555555556,123.993888888889,1
22,1.0916590284143002,0.9893014225145631,0.9902477700693759,3.29777777777778,3.6375,3.64083333333333,3.36944444444444,1485.7277777777801,1485.83888888889,1485.8527777777801,1485.68333333333,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3587.5833333333294,3478.6666666666697,3309.8333333333303,3397.8888888888896,3545.0,3514.8888888888896,3655.80555555556,3617.5833333333294,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.204722222222,123.87111111111099,151.693055555556,151.218611111111,151.636388888889,151.163888888889,124.310555555556,123.975,1
23,1.09547169811321,1.00068054443555,0.9904018479429659,3.29694444444444,3.64666666666667,3.6108333333333302,3.32805555555556,1485.8722222222198,1485.9888888888902,1486.0,1485.83333333333,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3598.4722222222204,3467.3611111111104,3322.47222222222,3396.1111111111104,3532.1388888888896,3489.27777777778,3658.44444444444,3606.5277777777796,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.192222222222,123.86,151.67916666666702,151.201666666667,151.620277777778,151.14888888888902,124.29611111111099,123.96472222222201,1
24,1.07793592846302,1.00760908334324,0.9890843411339721,3.38,3.6825,3.61722222222222,3.39194444444444,1486.0527777777802,1486.1583333333301,1486.18888888889,1486.00555555556,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3587.19444444444,3480.3333333333303,3320.47222222222,3390.47222222222,3530.1666666666706,3511.6111111111104,3659.7777777777796,3610.8333333333294,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.178611111111,123.844722222222,151.662777777778,151.184444444444,151.60361111111098,151.13,124.28361111111099,123.94861111111099,1
25,1.0848260448981,1.00349403769714,0.9973475648728108,4.16555555555556,4.530277777777781,4.503611111111111,4.1619444444444404,1486.31944444445,1486.42222222222,1486.43055555556,1486.25555555556,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3584.1666666666706,3454.0833333333303,3307.22222222222,3380.3888888888896,3518.05555555556,3484.4166666666697,3648.8611111111104,3583.75,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.192222222222,123.78638888888901,151.694722222222,151.099444444444,151.635,151.048333333333,124.30027777777799,123.88694444444401,1
26,1.09023453027693,1.0133500102103299,1.0007863629445501,5.27944444444444,5.74805555555555,5.67972222222222,5.2025,1486.8777777777802,1486.9694444444401,1486.9888888888902,1486.79722222222,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3566.4166666666706,3396.0,3268.25,3377.25,3494.8888888888896,3472.4166666666697,3618.1666666666706,3554.6666666666706,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.200277777778,123.68361111111099,151.716111111111,150.96388888888902,151.652777777778,150.914444444444,124.305833333333,123.790555555556,1
27,1.09070780310956,1.0088371440594799,0.9974893646697819,5.72694444444445,6.259722222222219,6.192222222222219,5.68944444444445,1487.19444444444,1487.31388888889,1487.31944444445,1487.1555555555599,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3560.7222222222204,3369.02777777778,3249.75,3356.75,3482.8611111111104,3446.3611111111104,3613.9166666666706,3528.0,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.2025,123.628333333333,151.715833333333,150.899722222222,151.654444444444,150.848888888889,124.3025,123.73888888888901,1
28,1.07918858334998,0.9928948264125259,0.99242859269657,6.21,6.755,6.75194444444444,6.3058333333333305,1487.4083333333301,1487.5111111111098,1487.51388888889,1487.3527777777801,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3559.80555555556,3337.47222222222,3227.05555555556,3360.22222222222,3476.97222222222,3433.77777777778,3579.25,3500.6666666666697,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.208888888889,123.58861111111099,151.728888888889,150.842777777778,151.6725,150.790277777778,124.31388888888901,123.691944444444,1
29,1.08036230916455,1.00229190763826,0.9920088648326129,6.22222222222222,6.77583333333333,6.70888888888889,6.259444444444441,1485.8638888888902,1485.9472222222198,1485.95277777778,1485.8222222222198,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3552.9166666666706,3321.4166666666697,3234.72222222222,3354.1111111111104,3464.22222222222,3423.8611111111104,3570.1666666666706,3503.44444444444,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.334722222222,123.72111111111099,151.891111111111,151.000833333333,151.830277777778,150.947222222222,124.441111111111,123.821666666667,1
30,1.08274813257593,1.00564253871169,0.996869438428715,6.21833333333333,6.7525,6.69583333333333,6.20222222222222,1484.66944444444,1484.75833333333,1484.775,1484.6138888888902,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3533.3888888888896,3325.9166666666697,3238.77777777778,3342.55555555556,3454.1666666666697,3427.3611111111104,3586.1111111111104,3512.8333333333303,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.4325,123.820277777778,152.006944444444,151.125555555556,151.953611111111,151.0675,124.53777777777799,123.926111111111,1
31,1.08227707853217,1.00441543482434,0.989604065212789,6.24805555555556,6.83194444444444,6.735,6.2875,1483.68611111111,1483.7833333333301,1483.76944444444,1483.6361111111098,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3541.55555555556,3321.3611111111104,3223.0833333333303,3354.5833333333303,3471.8888888888896,3420.0,3577.8333333333294,3508.8888888888896,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.52027777777799,123.8975,152.11,151.2225,152.055833333333,151.16805555555598,124.62611111111099,124.001944444444,1
32,1.07813540510544,1.0030381480134398,0.988572399583677,6.22944444444444,6.79305555555556,6.69861111111111,6.28444444444445,1482.8777777777802,1482.97222222222,1482.99166666667,1482.83333333333,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3536.8333333333294,3339.0833333333303,3229.4166666666697,3359.1111111111104,3461.30555555556,3435.27777777778,3570.9722222222204,3506.77777777778,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.588055555556,123.9675,152.194166666667,151.301111111111,152.13361111111098,151.248333333333,124.691666666667,124.070555555556,1
33,1.08003545313539,1.00538346507157,0.999914781200732,6.285277777777781,6.7875,6.75194444444444,6.25083333333334,1482.075,1482.16944444444,1482.1777777777802,1482.075,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3552.1111111111104,3323.27777777778,3220.3611111111104,3352.4166666666697,3466.55555555556,3428.6666666666697,3580.4722222222204,3510.8333333333303,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.65694444444401,124.03138888888901,152.277222222222,151.382222222222,152.216666666667,151.328888888889,124.76194444444401,124.1325,1
34,1.08635497161129,0.999823175763292,0.996841527053007,6.76416666666667,7.37166666666667,7.35055555555555,6.78777777777778,1483.18611111111,1483.2666666666698,1483.29722222222,1483.13888888889,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3530.9722222222204,3322.1388888888896,3203.69444444444,3339.75,3445.19444444444,3404.77777777778,3559.8888888888896,3485.72222222222,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.592777777778,123.91,152.201944444444,151.233611111111,152.14472222222201,151.176388888889,124.694166666667,124.013333333333,1
35,1.08990150120514,1.01237184992964,1.00380311163679,7.379722222222219,8.00861111111112,7.94361111111111,7.2566666666666695,1484.58333333333,1484.6777777777802,1484.6777777777802,1484.55555555555,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,3522.7777777777796,3280.05555555556,3185.8611111111104,3335.3333333333303,3429.22222222222,3387.02777777778,3532.6388888888896,3464.97222222222,0.6,0.6,0.2,0.2,1.0,1.0,-0.7,-0.7,124.50083333333299,123.767777777778,152.098888888889,151.04944444444402,152.04055555555598,150.998055555556,124.601944444444,123.8725,1
36,1.09844965916632,0.9960980088368641,0.9969001148105631,2.29388888888889,2.52805555555556,2.53,2.31083333333333,1483.775,1483.8638888888902,1483.9,1483.7277777777801,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3746.6388888888896,3655.69444444444,3364.6111111111104,3435.25,3754.19444444444,3731.2777777777796,3548.3333333333294,3520.69444444444,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.315833333333,124.0875,151.8225,151.491111111111,151.763611111111,151.434722222222,124.42305555555599,124.19277777777799,1
37,1.0975176589303701,0.9924849507304159,0.99884606508193,3.42527777777778,3.765,3.78805555555556,3.4566666666666697,1483.61111111111,1483.7,1483.73055555555,1483.55833333333,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3744.4166666666706,3604.8888888888896,3359.02777777778,3432.0833333333303,3735.25,3710.7777777777796,3541.6666666666706,3479.6388888888896,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.385555555556,124.04444444444401,151.92055555555598,151.42666666666702,151.863055555555,151.36638888888902,124.491388888889,124.150277777778,1
38,1.0825338204006298,0.9908665285133169,0.9819675262655211,3.41055555555556,3.76166666666667,3.7291666666666696,3.50916666666667,1483.48055555556,1483.56111111111,1483.5944444444401,1483.4194444444502,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3732.3333333333294,3624.6388888888896,3352.1666666666697,3419.97222222222,3749.25,3739.69444444444,3552.7777777777796,3482.02777777778,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.39555555555599,124.057777777778,151.935277777778,151.441388888889,151.874722222222,151.385277777778,124.505,124.16027777777799,1
39,1.0907509305712901,0.99748743718593,0.9963299208035541,3.42166666666667,3.74638888888889,3.74222222222222,3.4438888888888903,1483.4,1483.5027777777802,1483.5027777777802,1483.32777777778,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3733.0277777777796,3628.55555555556,3350.8611111111104,3417.47222222222,3751.3333333333294,3726.30555555556,3556.8611111111104,3478.0,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.401388888889,124.062777777778,151.944166666667,151.447777777778,151.886111111111,151.390833333333,124.511388888889,124.166666666667,1
40,1.09203496843128,0.993290143452105,0.996986555401021,3.4141666666666697,3.74083333333333,3.75416666666667,3.44916666666667,1483.36944444445,1483.45555555556,1483.4777777777801,1483.28611111111,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3748.3888888888896,3612.80555555556,3357.8888888888896,3421.8888888888896,3749.7222222222204,3723.8611111111104,3548.7777777777796,3466.77777777778,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.40611111111099,124.065277777778,151.946388888889,151.453888888889,151.88805555555598,151.398333333333,124.515,124.170833333333,1
41,1.07413930612787,1.0078816149268102,1.0070422535211299,4.21166666666667,4.491111111111111,4.4875,4.14722222222222,1483.43055555556,1483.51388888889,1483.525,1483.3361111111099,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3732.6666666666706,3598.05555555556,3351.9166666666697,3429.3611111111104,3729.2222222222204,3712.8333333333294,3532.2777777777796,3454.77777777778,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.43861111111099,124.024166666667,151.99,151.395555555556,151.933055555556,151.340277777778,124.545277777778,124.13027777777799,1
42,1.08182038247398,0.992534431715793,0.9941258308857641,5.12777777777778,5.58194444444444,5.590555555555559,5.19972222222222,1483.54722222222,1483.64444444444,1483.68333333333,1483.49444444444,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3712.75,3523.1111111111104,3305.02777777778,3397.6111111111104,3698.6388888888896,3680.75,3515.55555555556,3420.69444444444,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.476666666667,123.9625,152.04555555555598,151.313333333333,151.989722222222,151.251666666667,124.585555555556,124.068888888889,1
43,1.0868587628614002,1.005448823336,0.99630608093891,5.688055555555559,6.20361111111111,6.14944444444444,5.677777777777781,1483.82777777778,1483.91666666667,1483.95,1483.75,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3714.5,3517.97222222222,3282.19444444444,3390.1666666666697,3692.55555555556,3661.0,3500.3611111111104,3402.22222222222,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.48,123.9125,152.058333333333,151.24638888888902,152.001388888889,151.189722222222,124.588333333333,124.01888888888901,1
44,1.08162231230173,0.9890746042438531,0.9955859680246679,6.2538888888888895,6.7975,6.840555555555559,6.355,1484.10555555555,1484.18333333333,1484.2111111111099,1484.03611111111,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3686.0,3466.75,3264.69444444444,3380.25,3676.9166666666706,3660.4166666666706,3477.05555555556,3382.30555555556,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.48305555555599,123.865833333333,152.07111111111098,151.177777777778,152.012222222222,151.123611111111,124.59444444444401,123.965277777778,1
45,1.0871553552492,1.0027346731111701,0.9834351577753979,6.24083333333333,6.89833333333333,6.77083333333333,6.3325,1484.3027777777802,1484.40277777778,1484.4277777777802,1484.25555555556,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3693.6111111111104,3470.6666666666697,3256.69444444444,3372.0833333333303,3691.55555555556,3649.2222222222204,3471.72222222222,3381.30555555556,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.46638888888901,123.84388888888901,152.0525,151.151666666667,151.985555555555,151.105833333333,124.58,123.94277777777799,1
46,1.07548619342377,1.00273229830767,1.00362349550771,6.34833333333333,6.80222222222222,6.8080555555555495,6.30666666666667,1484.5111111111098,1484.6,1484.6277777777802,1484.44166666667,65.0,65.0,66.0,66.0,65.0,65.0,66.0,66.0,3697.25,3483.22222222222,3267.75,3385.8888888888896,3672.80555555556,3646.0,3481.3888888888896,3385.0,1.0,1.0,0.3,0.3,1.5,1.5,-1.0,-1.0,124.45444444444401,123.82694444444401,152.029166666667,151.135277777778,151.969444444444,151.083611111111,124.560833333333,123.93194444444401,1
